id;x;y
722797643;-8.3868497;41.5808837
722797751;-8.39177;41.5673566
742427434;-8.4543144;41.5499573
742427451;-8.4554486;41.5501047
742427558;-8.4599427;41.5469061
774362800;-8.4591561;41.5716918
774362801;-8.4591145;41.5714184
774362802;-8.4589973;41.5705864
774362803;-8.4588444;41.5696268
774362804;-8.4587478;41.5688742
774362805;-8.4583125;41.5705234
774362809;-8.4581792;41.5695565
774362811;-8.4576984;41.5695166
774362813;-8.4584251;41.5708765
775308459;-8.4571773;41.5876661
775308490;-8.4552348;41.5713458
776213545;-8.3840094;41.5630755
776213553;-8.3845307;41.563582
776213565;-8.3823886;41.5649685
776213566;-8.3815532;41.565254
776213572;-8.3785703;41.5667458
776213629;-8.3749091;41.5667717
776295981;-8.39581;41.5855919
776296010;-8.3995423;41.5869696
776296018;-8.4004775;41.5867753
776338345;-8.4097442;41.5775633
776338389;-8.4070667;41.5807447
776338444;-8.404756;41.5834043
776338467;-8.4042677;41.584233
878781378;-8.3941511;41.5176462
914277391;-8.4406052;41.5568113
914277402;-8.4460884;41.5600972
914277410;-8.4287857;41.5511201
914277414;-8.4503892;41.565555
914277415;-8.4465329;41.5604449
914277418;-8.440219;41.5566385
914277422;-8.4477841;41.5612773
914277431;-8.4463687;41.5602502
914277436;-8.4514624;41.5696649
914277440;-8.4461366;41.5603786
914277443;-8.4500355;41.5645664
914277446;-8.4381496;41.5562307
914277453;-8.4332084;41.5595692
914277461;-8.436748;41.5563244
914277466;-8.4307225;41.5557798
914277477;-8.4339358;41.5578667
914277483;-8.4459764;41.5602035
940341948;-8.4337355;41.5394933
940341956;-8.4334285;41.539417
940341957;-8.4335767;41.5395532
940341972;-8.4342779;41.5425456
940341980;-8.4357801;41.5423917
940342012;-8.4358999;41.5417188
940346656;-8.4307769;41.5564596
944089391;-8.4106908;41.5458027
1106483470;-8.4450215;41.5347361
1106483557;-8.44505;41.5347137
1106483603;-8.4448654;41.5331534
1106483609;-8.4432578;41.5310543
1106483611;-8.4478673;41.5348804
1106483613;-8.4468895;41.5350264
1106483629;-8.4471574;41.5344242
1106483638;-8.4454699;41.5349331
1106483649;-8.4452897;41.5345734
1106483674;-8.4468881;41.5348335
1106483690;-8.4471736;41.5347819
1106483691;-8.4472455;41.5350316
1106483718;-8.4470895;41.5353185
1106483729;-8.4469431;41.5347926
1106483749;-8.445624;41.5347346
1106483753;-8.4469509;41.5350698
1106483764;-8.445784;41.5338266
1106483789;-8.4453131;41.5350173
1106483817;-8.4445803;41.5348707
1106483845;-8.4472867;41.5352398
1106483867;-8.4475847;41.5348802
1106483881;-8.4467218;41.5316846
1106483883;-8.4459931;41.534559
1106483905;-8.447273;41.5349974
1106483926;-8.4472384;41.5348204
1106483929;-8.4450738;41.5349859
1106508820;-8.4368452;41.541335
1106508890;-8.4371977;41.5415668
1106536425;-8.4405741;41.534848
1106536429;-8.4401931;41.5348622
1106536440;-8.4414332;41.5325638
1106536451;-8.4399164;41.5351491
1106536472;-8.4397411;41.5350709
1106536479;-8.4402124;41.5348797
1106536485;-8.4407946;41.5342049
1106536488;-8.440206;41.5349995
1106536491;-8.4416526;41.5344834
1106536495;-8.4375688;41.5346293
1106536501;-8.4402119;41.5343445
1106536514;-8.437397;41.5345801
1106536527;-8.4418101;41.5319872
1106536536;-8.4398298;41.5348974
1106536542;-8.4397572;41.5349381
1106536565;-8.441384;41.5319122
1106536592;-8.4373637;41.5345959
1106536594;-8.443413;41.5348669
1106536606;-8.4375005;41.5347596
1106536610;-8.4415492;41.5348617
1106536612;-8.4404172;41.5331
1106787797;-8.431382;41.5422458
1106858271;-8.4301427;41.5538816
1106892894;-8.4263996;41.5709556
1106896049;-8.4200586;41.5637057
1107488562;-8.4067845;41.5524486
1109502363;-8.4423825;41.5176806
1109502436;-8.4425738;41.5175606
1109502480;-8.441219;41.5195099
1109502508;-8.4446625;41.5162531
1134479214;-8.4124091;41.5578429
1134490915;-8.4149137;41.5333929
1182649704;-8.4012374;41.5424963
1194015239;-8.4134246;41.5752963
1194015261;-8.4071957;41.5691797
1194015317;-8.4030872;41.5721975
1194015318;-8.411344;41.5658653
1194015325;-8.4105631;41.5656653
1194015340;-8.4067151;41.5683522
1194015428;-8.4116419;41.5760485
1196724321;-8.430222;41.5867314
1204081721;-8.4036696;41.5637836
1204081755;-8.4029559;41.5630826
1205623084;-8.4039906;41.5481947
1205623095;-8.4032008;41.5486713
1205623118;-8.3976018;41.5581138
1205623141;-8.3972307;41.5564059
1205623142;-8.4031868;41.5480032
1205623151;-8.3964679;41.5543078
1207166332;-8.4062193;41.5720807
1207166334;-8.4072415;41.5720234
1207166362;-8.405606;41.5723954
1207166372;-8.4060439;41.5721711
1207221788;-8.4564676;41.522514
1207221807;-8.4548286;41.524171
1207221812;-8.456581;41.522237
1207221813;-8.4544929;41.5230696
1207221826;-8.4543073;41.5237378
1207221827;-8.4529345;41.5264278
1207221831;-8.4537949;41.5228084
1207221848;-8.4532427;41.5231887
1207221856;-8.4483924;41.5256902
1207221857;-8.4544929;41.5258313
1207221859;-8.4535204;41.5229956
1207221862;-8.4558491;41.5222064
1207221864;-8.45607;41.5245084
1207221865;-8.4519295;41.5268402
1207226832;-8.4540761;41.5234142
1207226838;-8.4544779;41.5232132
1207258081;-8.4569139;41.5229472
1207258117;-8.4576864;41.5255758
1207258136;-8.4572975;41.5237484
1207258144;-8.4566511;41.5238789
1207258157;-8.4583195;41.5219812
1207489109;-8.3968321;41.554702
1207489111;-8.397568;41.5538187
1207489116;-8.3976847;41.5533284
1207489135;-8.3978498;41.5541463
1207489137;-8.3991518;41.5535102
1207549372;-8.4304679;41.5494187
1207549376;-8.433052;41.5464791
1207549392;-8.4325493;41.5492039
1207549401;-8.4307578;41.5497537
1207584937;-8.4318204;41.550782
1207584942;-8.4316643;41.5500021
1207584996;-8.43174;41.5504438
1214676413;-8.4023602;41.5724845
1214693733;-8.444755;41.544837
1214693751;-8.4484112;41.5429673
1214693758;-8.4448794;41.5444308
1214724149;-8.4474134;41.5449788
1214724167;-8.4516191;41.542365
1214741669;-8.3893591;41.5711733
1214741675;-8.3902906;41.5699877
1214741701;-8.4034649;41.5709873
1214741721;-8.3908775;41.5712919
1214741725;-8.3895286;41.5714503
1214741733;-8.4018292;41.5737436
1214741830;-8.3902449;41.5714861
1214751714;-8.4427801;41.5440485
1214765552;-8.4351027;41.5447664
1214765561;-8.438538;41.5457063
1214765562;-8.4369288;41.5458859
1214765596;-8.433752;41.5446537
1214765612;-8.440622;41.5440605
1215928794;-8.4612583;41.5184435
1215928808;-8.4541194;41.5272061
1215928840;-8.4658582;41.5200795
1215928846;-8.4675248;41.5209493
1215928847;-8.4524871;41.5274618
1215928853;-8.4662138;41.5201972
1215928855;-8.46599;41.5201433
1215928860;-8.4599124;41.5244113
1215928862;-8.4677981;41.5173583
1215928872;-8.4679731;41.5180574
1215928885;-8.4628414;41.5228209
1215928892;-8.4559218;41.5258808
1215928893;-8.4603738;41.5232707
1215928894;-8.4662879;41.5197967
1215966621;-8.4536793;41.5208045
1215966632;-8.4559108;41.5257766
1215966636;-8.4533037;41.5249694
1215966657;-8.4557622;41.5222829
1215966669;-8.4579922;41.5202783
1215966698;-8.4569112;41.5217283
1215966701;-8.4603845;41.524622
1215966702;-8.4530087;41.5206117
1215966704;-8.4558839;41.5216439
1215966710;-8.4584053;41.5219773
1215966722;-8.4565232;41.5214423
1215966725;-8.4549773;41.521305
1215966726;-8.4575953;41.5188003
1215966745;-8.4513457;41.5240617
1215966746;-8.4584268;41.5215555
1215966758;-8.4615466;41.5261097
1215966759;-8.4557338;41.5256682
1215966768;-8.4516794;41.5254003
1215966773;-8.4657853;41.5202585
1215966790;-8.4559457;41.520464
1215966793;-8.4669068;41.52073
1215966802;-8.4593466;41.5212483
1215966805;-8.4562971;41.5214792
1215966807;-8.4560395;41.5236842
1215966815;-8.4556426;41.519949
1215966821;-8.4663855;41.520002
1215966823;-8.454736;41.5211499
1215966829;-8.4538616;41.5264069
1215966835;-8.4538055;41.5262623
1215966846;-8.4603416;41.5246641
1215966851;-8.4562169;41.5257166
1215966863;-8.4527768;41.5259179
1224442880;-8.4633727;41.519933
1224442898;-8.4681304;41.5252467
1224442963;-8.4546419;41.5282511
1224442964;-8.467168;41.5223768
1224442975;-8.4546511;41.5284129
1224442976;-8.4622725;41.5264114
1224442992;-8.468445;41.5215462
1224442997;-8.4618934;41.5158998
1224443002;-8.4569075;41.5266266
1224443003;-8.4562605;41.5256923
1224443007;-8.4667481;41.5231822
1224443012;-8.4684053;41.5179855
1224443018;-8.4678181;41.5210656
1224443019;-8.4677823;41.5210403
1224443033;-8.4636534;41.5193649
1224443044;-8.4699887;41.5193931
1224443050;-8.4546949;41.5283759
1224443051;-8.4703454;41.5235907
1224683541;-8.4043338;41.5470791
1225105998;-8.3879321;41.5490591
1225106008;-8.3894505;41.5473415
1225106024;-8.3910668;41.5460192
1225106040;-8.3896264;41.5456208
1225106043;-8.3848557;41.5533712
1225106044;-8.3933023;41.5450417
1225106045;-8.3845708;41.5531607
1225106049;-8.387964;41.5489835
1225211199;-8.3922174;41.5635062
1225211206;-8.3936384;41.5609284
1225211221;-8.3937346;41.5608918
1225211223;-8.3936616;41.5611574
1225451968;-8.4501706;41.5422908
1225451981;-8.4514742;41.5422727
1225451986;-8.4507274;41.5433889
1225451995;-8.4499614;41.5421924
1225452000;-8.4503866;41.541644
1225469948;-8.4396753;41.5379098
1225469966;-8.4411139;41.5388893
1225469972;-8.4387317;41.5375294
1225469975;-8.4398669;41.5377465
1225469993;-8.4412788;41.5393713
1225470011;-8.4390716;41.5394182
1225470013;-8.4379599;41.5412127
1225470018;-8.4393123;41.5385276
1225470028;-8.4381594;41.5392447
1225470042;-8.4395393;41.5376275
1225496285;-8.4383172;41.5455813
1225496287;-8.4404729;41.5444965
1225496309;-8.4405852;41.5366287
1225496341;-8.4413378;41.5353244
1225496363;-8.4473277;41.5442942
1225496366;-8.4439588;41.5435474
1225520461;-8.4555738;41.5427696
1225520490;-8.4585016;41.543144
1225520491;-8.4588637;41.5427003
1225520504;-8.4586116;41.538667
1225520517;-8.4568414;41.5417969
1225520521;-8.4490909;41.5415627
1225520531;-8.4578526;41.5423671
1225520532;-8.4526464;41.5411545
1225520552;-8.4447125;41.5411645
1225520563;-8.4549166;41.5427974
1225520573;-8.4483255;41.5406044
1225520594;-8.4584131;41.5385667
1225520595;-8.4581395;41.5424433
1225520598;-8.4480681;41.5411493
1225520616;-8.446633;41.540506
1225520619;-8.4524521;41.5424401
1225520628;-8.4589952;41.5420097
1225632173;-8.4217527;41.5723795
1225632225;-8.4122892;41.5770199
1225632338;-8.4220991;41.5723216
1225632528;-8.4179107;41.5755152
1225632560;-8.4185823;41.5744087
1226135832;-8.4471805;41.5657453
1226136045;-8.4601262;41.5612245
1226136076;-8.4456287;41.5655044
1226136183;-8.447112;41.5656713
1226136197;-8.4416937;41.5575568
1226136273;-8.4418799;41.5576095
1226136375;-8.4474078;41.5657789
1226136596;-8.4417065;41.5574268
1226136634;-8.4394574;41.5656377
1226136683;-8.4419583;41.5574932
1226136787;-8.4459838;41.5602763
1226136801;-8.4395318;41.5653989
1226136884;-8.439784;41.5655523
1226136985;-8.4394031;41.5655147
1226137027;-8.4675654;41.5665135
1226137073;-8.4419218;41.5575918
1226137093;-8.4347814;41.5491697
1226137308;-8.4471537;41.5654967
1226137644;-8.4475327;41.5657065
1226137653;-8.4357442;41.5561957
1226137894;-8.4418423;41.5574143
1226137913;-8.4544808;41.5601204
1226137927;-8.4501623;41.5656536
1226137979;-8.4396339;41.5656756
1226138009;-8.4448122;41.5655316
1226138050;-8.4397179;41.5654257
1226138057;-8.4337841;41.5556009
1226138097;-8.4592203;41.5604664
1226138196;-8.4630142;41.5636965
1227805179;-8.4706013;41.5199556
1227805199;-8.4612915;41.5286822
1227805201;-8.4670178;41.523048
1227805205;-8.4578769;41.5165047
1227805208;-8.4677654;41.5238005
1227805211;-8.4625015;41.5250433
1227805212;-8.4705707;41.5219614
1227805217;-8.4689694;41.5232773
1227805218;-8.4684126;41.5241287
1227805224;-8.4603973;41.5296971
1227805245;-8.4484705;41.5257045
1227805268;-8.470511;41.521652
1227805292;-8.462069;41.5254259
1227805297;-8.4700962;41.5239059
1227805298;-8.4685142;41.5234328
1227805311;-8.4600064;41.5298014
1227805323;-8.4687429;41.5221821
1227805340;-8.4707526;41.5196144
1227805362;-8.4546411;41.5240152
1227805379;-8.4688254;41.5249344
1227805388;-8.4703148;41.5221514
1227805398;-8.4617876;41.526594
1227805401;-8.4685527;41.5222868
1227805411;-8.4507298;41.5183181
1227805441;-8.4697554;41.5208494
1227805445;-8.46686;41.5229591
1227805457;-8.4696724;41.5225463
1227805458;-8.4674722;41.523396
1227805470;-8.4671615;41.5230348
1227805481;-8.4513942;41.5214
1227829277;-8.3908;41.567586
1227829288;-8.3881687;41.5658418
1227829290;-8.3917233;41.567181
1227829306;-8.3885694;41.5664828
1227834388;-8.4568553;41.5175031
1227834513;-8.4606332;41.5170337
1227834630;-8.4564583;41.5184831
1228194706;-8.3940343;41.5465351
1229497669;-8.3941542;41.5435728
1229497675;-8.3925412;41.545105
1229497679;-8.3970171;41.5460985
1229497738;-8.3978154;41.5454495
1229497756;-8.389325;41.5448055
1229497814;-8.3935123;41.5455026
1229497827;-8.3889098;41.5441821
1229497835;-8.3935813;41.5468633
1229497859;-8.3966449;41.5460124
1229497871;-8.3948676;41.5453382
1229497880;-8.3922685;41.5456416
1229497902;-8.3952144;41.5447027
1229497903;-8.3988183;41.5448434
1229497909;-8.3959157;41.5453277
1229497915;-8.3917373;41.5450075
1229497921;-8.3900993;41.5450599
1229497925;-8.3901116;41.5449722
1229497941;-8.3909413;41.5440767
1229497961;-8.3965754;41.5458109
1229497982;-8.3913011;41.545206
1229498009;-8.3935007;41.543436
1229498027;-8.3960112;41.5452669
1229498055;-8.39479;41.5456278
1229498069;-8.3947797;41.5460854
1229498074;-8.396333;41.5461787
1229498088;-8.3950529;41.5448488
1229498103;-8.3983616;41.544809
1229498132;-8.3948253;41.5447237
1229498199;-8.3946112;41.546205
1229514318;-8.3935428;41.545846
1232769607;-8.3890852;41.5704693
1232769656;-8.3851783;41.5703182
1232819693;-8.385428;41.5694006
1234594469;-8.3912948;41.5647257
1234594484;-8.3859139;41.5664766
1234596209;-8.3876369;41.566631
1234596218;-8.3854539;41.5687877
1234596221;-8.3863371;41.5675585
1234604501;-8.3875644;41.5681184
1234605512;-8.3824675;41.5701071
1234605536;-8.3841907;41.5688659
1234613545;-8.3796023;41.5682942
1234622725;-8.4189166;41.5596648
1234622726;-8.4211284;41.5579468
1234622730;-8.420745;41.5563885
1234622731;-8.4207166;41.558543
1234622735;-8.4198891;41.5582288
1234622736;-8.4208767;41.5567704
1234622738;-8.4203327;41.5576359
1234624466;-8.4002208;41.5573094
1234624504;-8.4015352;41.5560491
1234641669;-8.4357215;41.5492731
1234641676;-8.4474521;41.5511482
1234641683;-8.44557;41.5542419
1234641693;-8.4491316;41.5495727
1234641704;-8.4457764;41.5478323
1234641708;-8.445665;41.5533437
1234641712;-8.4435673;41.5406847
1234641717;-8.4454122;41.5540649
1234641723;-8.4477252;41.5485237
1234641726;-8.4457978;41.5464766
1234641730;-8.4482248;41.5512966
1234641731;-8.4369389;41.5491979
1234641754;-8.4453964;41.5542421
1234641755;-8.4359282;41.5488808
1234641757;-8.445326;41.5472428
1234641772;-8.435963;41.5480469
1234641779;-8.4475457;41.5484543
1234641787;-8.4472539;41.5515294
1234641791;-8.4382088;41.5493368
1234641795;-8.4455569;41.5540662
1234641799;-8.4430223;41.5412098
1234641802;-8.4453724;41.5428867
1234641803;-8.4458877;41.5451905
1234641807;-8.4474409;41.5468763
1234641809;-8.4380312;41.5496442
1234641820;-8.4468916;41.5482317
1234641821;-8.44708;41.5514448
1234641824;-8.4482882;41.5517909
1234641826;-8.4454652;41.5540516
1234641838;-8.4468665;41.5531748
1234641843;-8.4453431;41.5541369
1234641848;-8.4394972;41.5496499
1234641849;-8.4429007;41.5411377
1234641851;-8.4478271;41.5514251
1234641859;-8.4466889;41.5486939
1234641865;-8.4447843;41.5503899
1234641870;-8.4456221;41.5541341
1234641873;-8.4430725;41.541062
1234641883;-8.4470974;41.5454871
1234658239;-8.3859765;41.5623692
1234658241;-8.3864681;41.5634262
1234658247;-8.3863999;41.5632197
1234658264;-8.3861161;41.5622973
1234658268;-8.3861469;41.5624148
1234658270;-8.3857489;41.5625019
1234664175;-8.4554613;41.5371678
1234664180;-8.4611072;41.5439683
1234664185;-8.4541062;41.5371566
1234664200;-8.4586036;41.5447972
1234664201;-8.4545985;41.5363601
1234664219;-8.4639148;41.5449183
1234664230;-8.4610474;41.545024
1234664234;-8.4603494;41.5433027
1234664245;-8.4549739;41.5376368
1235091556;-8.3910184;41.5584935
1235091570;-8.3910787;41.5588212
1235091604;-8.3892542;41.5574029
1235091605;-8.4043261;41.5528125
1235091606;-8.4063384;41.5520023
1235091651;-8.391617;41.5586159
1235275478;-8.3994177;41.5574716
1235389062;-8.42898;41.5866082
1235389167;-8.429212;41.5865501
1235389244;-8.4292227;41.5866634
1235815881;-8.4307886;41.5852516
1235837400;-8.4306249;41.5856427
1236148377;-8.4275667;41.580934
1236148379;-8.4268606;41.5792328
1236148426;-8.4274429;41.5808348
1236148428;-8.4277453;41.5809097
1236148447;-8.4274727;41.5807166
1236148450;-8.4276975;41.5806683
1236148457;-8.4276534;41.5811905
1236196427;-8.4243563;41.5765693
1236196430;-8.4081366;41.580032
1236196444;-8.4291388;41.5739782
1236196449;-8.4243691;41.5724272
1236196458;-8.4247473;41.5733853
1236196462;-8.4247315;41.5760614
1236196467;-8.4241764;41.5739792
1236196479;-8.41713;41.5775943
1236196485;-8.4314617;41.5694156
1236196486;-8.4249802;41.5761072
1236196490;-8.4355279;41.5678809
1236196492;-8.4218181;41.5778844
1236196495;-8.4238845;41.5739094
1236196498;-8.423047;41.5741173
1236196505;-8.4241763;41.5750082
1236196508;-8.4284029;41.5735679
1236196510;-8.4266799;41.5757285
1236196512;-8.4265239;41.5785064
1236196519;-8.429692;41.5718023
1236196524;-8.4279367;41.5772874
1236196527;-8.4247974;41.5762495
1236196536;-8.4293494;41.5739398
1236196543;-8.4204607;41.5787399
1236196544;-8.4324147;41.5684122
1236196546;-8.4233917;41.5740796
1236196549;-8.4235363;41.5727713
1236196553;-8.4239604;41.5739739
1236196568;-8.4201323;41.5793088
1236196570;-8.4307736;41.5700783
1236196571;-8.4251392;41.5758695
1236196579;-8.4291296;41.5737512
1236196591;-8.4281406;41.5766745
1236196599;-8.4240585;41.5737431
1236196601;-8.4237655;41.573987
1236196610;-8.4204263;41.5796343
1236196612;-8.4230548;41.5714966
1236196622;-8.4241146;41.5767284
1236401622;-8.4376891;41.569998
1236401641;-8.433089;41.5657127
1236401642;-8.4310586;41.5831465
1236401662;-8.4364182;41.5702232
1236401679;-8.4424552;41.5775923
1236401694;-8.4335429;41.5666476
1236401697;-8.429279;41.5874944
1236401717;-8.4430856;41.57807
1236401745;-8.4307885;41.5714817
1236401752;-8.4297786;41.5872563
1236401771;-8.4320905;41.5669958
1236401773;-8.4292377;41.5867891
1236401784;-8.4304101;41.5863739
1236401786;-8.4326751;41.5648039
1236401792;-8.4398312;41.5797111
1236401803;-8.4305044;41.5844902
1236401824;-8.4349157;41.5704742
1236401846;-8.438428;41.5791227
1236401850;-8.433694;41.5731843
1236401868;-8.4287767;41.558807
1236401870;-8.4314683;41.5842228
1236401873;-8.4327824;41.5601357
1236401912;-8.4385053;41.5672553
1236401932;-8.4378665;41.570552
1236401934;-8.4400946;41.5796033
1236401946;-8.4320709;41.566324
1236401947;-8.4307041;41.5839887
1236401959;-8.4392966;41.5697429
1236401971;-8.4397363;41.5773272
1236401977;-8.4314615;41.5858876
1236401985;-8.4394822;41.5789945
1236402004;-8.4399311;41.5755414
1236402005;-8.4330002;41.5704595
1236402006;-8.4344834;41.5715422
1236402012;-8.4385291;41.5674772
1236402014;-8.4344822;41.5692484
1236402021;-8.4300788;41.5716237
1236402028;-8.4387771;41.5703909
1236402035;-8.4333244;41.5660283
1236402038;-8.4320567;41.5831651
1236439396;-8.4207881;41.5604229
1236439419;-8.4217372;41.5609785
1236439459;-8.4229106;41.5664346
1236439482;-8.4233435;41.5583022
1236439484;-8.4208494;41.5602503
1236439505;-8.4201623;41.5623943
1236439515;-8.4250188;41.5592308
1236439547;-8.4230429;41.5599674
1236439549;-8.4238621;41.5663358
1236439582;-8.4236964;41.5597383
1236439586;-8.4238663;41.5657481
1236439632;-8.4248845;41.5609585
1236439636;-8.4246195;41.5594313
1236439651;-8.4203577;41.5633861
1236439674;-8.4202783;41.5658181
1236439680;-8.4239496;41.5670446
1236439704;-8.4236507;41.5606404
1236439705;-8.4225814;41.5658963
1236439756;-8.4206539;41.5607951
1236439762;-8.4223812;41.565563
1236439798;-8.4202458;41.562844
1236494673;-8.4250231;41.5582362
1236494674;-8.4276404;41.5596451
1236494677;-8.4260307;41.5602077
1236494687;-8.426777;41.5599249
1236494695;-8.4272183;41.5573012
1236494697;-8.4268035;41.559442
1236494699;-8.4278178;41.5592594
1236494701;-8.428063;41.5576388
1236494718;-8.4267346;41.5575323
1236494725;-8.4231508;41.5572767
1236494733;-8.4227448;41.5581722
1236494750;-8.4229878;41.5572583
1236494756;-8.4271882;41.5586923
1236494757;-8.4256908;41.558748
1236494759;-8.4257274;41.5599341
1236494763;-8.427987;41.5588786
1236494764;-8.4280173;41.5596872
1236494771;-8.4267268;41.5586259
1236494773;-8.4260966;41.5602756
1236494779;-8.4277362;41.5588178
1236494784;-8.4246845;41.5577915
1236494789;-8.4270127;41.5590931
1236525488;-8.4310252;41.5560663
1236525511;-8.4331098;41.5567737
1236525533;-8.430049;41.5565006
1236525538;-8.4299874;41.5570928
1236525539;-8.4310099;41.5558378
1236525543;-8.4316921;41.5559969
1236525553;-8.4307615;41.5559233
1236525560;-8.4300664;41.55898
1236525564;-8.4335363;41.555605
1236525569;-8.4344767;41.5566952
1236525573;-8.4336677;41.5557003
1236525575;-8.4292339;41.5574318
1236525576;-8.4307673;41.5560012
1236525589;-8.43059;41.5574374
1236525594;-8.4310555;41.5558623
1236525604;-8.433773;41.5564099
1236525626;-8.4309733;41.5560828
1236525642;-8.4353298;41.5573592
1236525650;-8.4300841;41.5532216
1236525654;-8.4307415;41.5581767
1236565435;-8.4329147;41.5541665
1236565438;-8.4393101;41.5563611
1236565454;-8.4336288;41.5538291
1236565464;-8.4380368;41.5549662
1236565470;-8.4377361;41.5561541
1236565488;-8.4378799;41.553913
1236565494;-8.438101;41.5561591
1236565497;-8.4337037;41.5541756
1236565519;-8.4320216;41.5531709
1236565553;-8.4383535;41.5561864
1236565557;-8.4374236;41.5549839
1236565564;-8.4355578;41.5545816
1236565592;-8.4382148;41.5560522
1236565613;-8.4376218;41.5542194
1236565618;-8.4372466;41.5560361
1236565622;-8.435799;41.5541319
1236565644;-8.4346789;41.5542974
1236565645;-8.4336612;41.5555147
1236565654;-8.4380731;41.5559551
1236565681;-8.4379067;41.5547369
1236565702;-8.438278;41.5556077
1237060619;-8.4530353;41.5218163
1237076726;-8.4157462;41.5346745
1237076728;-8.4152853;41.5352041
1237076729;-8.4153177;41.5334578
1237076733;-8.4189883;41.5352229
1237236865;-8.4159624;41.5448139
1237236868;-8.4137549;41.5421476
1237236878;-8.4240444;41.5441306
1237236883;-8.4155639;41.5451938
1237236887;-8.4210254;41.5445883
1237236890;-8.406478;41.5409724
1237236893;-8.4058191;41.5402896
1237236907;-8.40616;41.5399145
1237236908;-8.420354;41.5447546
1237236912;-8.4152131;41.5426575
1237236916;-8.4136887;41.545221
1237236922;-8.4145647;41.5437256
1237236924;-8.4063003;41.5403855
1237236926;-8.4171423;41.5442016
1237236934;-8.4060636;41.5402402
1237236944;-8.4137346;41.5422852
1237236945;-8.406022;41.5401334
1237236950;-8.4201808;41.5443551
1237236956;-8.4138461;41.5421371
1237236960;-8.4153625;41.5423338
1237236963;-8.4200526;41.5440791
1237236976;-8.4059904;41.5393525
1237236979;-8.4060825;41.5400868
1237236994;-8.4135045;41.5420243
1237237000;-8.4139336;41.5422116
1237237004;-8.4208405;41.5441907
1237237009;-8.4064649;41.5412132
1237237014;-8.4062495;41.5401704
1237237015;-8.4137007;41.5422356
1237237022;-8.4142089;41.5419803
1237237023;-8.4125774;41.5449431
1237237026;-8.4062019;41.5400965
1237237027;-8.4138947;41.5422884
1237237040;-8.4237338;41.5434575
1237237041;-8.4141166;41.5419295
1237237044;-8.4061373;41.540256
1237237048;-8.4138475;41.5424637
1237265341;-8.4136569;41.5370052
1239308609;-8.4182264;41.5459177
1239308610;-8.4181288;41.5454939
1239338762;-8.4278711;41.5383876
1239338768;-8.4291044;41.5372942
1239338778;-8.426616;41.5389342
1239338781;-8.4271861;41.5381112
1239338803;-8.4263527;41.5384816
1239338816;-8.4275062;41.5394681
1239338865;-8.4288045;41.5379063
1239338880;-8.4265871;41.5392521
1239338916;-8.4275299;41.5382378
1239338968;-8.4258314;41.5401209
1240053867;-8.4323233;41.5433856
1240053883;-8.4332102;41.5441915
1240053884;-8.4330178;41.5442854
1241184498;-8.4361639;41.5418875
1241184502;-8.4360716;41.5418673
1241184504;-8.4359657;41.5420094
1241184509;-8.4361284;41.5420521
1241184511;-8.4342801;41.5416568
1241184512;-8.4361952;41.5419882
1241184516;-8.4359531;41.5419337
1241184523;-8.4339839;41.5394026
1241184524;-8.4334461;41.539373
1241184526;-8.4337064;41.5395203
1241184531;-8.4337294;41.5393594
1241184537;-8.4335661;41.5393076
1241184539;-8.4335302;41.5395445
1241195355;-8.4206995;41.5546281
1241210104;-8.433302;41.5397563
1241210117;-8.4336451;41.5397674
1241255441;-8.4294726;41.5362851
1241255554;-8.4256073;41.5411339
1241255600;-8.4299306;41.5352379
1241255622;-8.4278277;41.5395153
1241255643;-8.4312306;41.5361061
1241255707;-8.4306659;41.5350705
1241255766;-8.4264727;41.5409005
1241255792;-8.4256294;41.5408259
1241255809;-8.4296046;41.5354719
1241460787;-8.4351024;41.5422257
1241460805;-8.4356988;41.5392538
1241968708;-8.4335921;41.5463741
1241968739;-8.4335886;41.5461452
1241968763;-8.4326665;41.5466583
1242340949;-8.4252966;41.5423672
1242340954;-8.4218374;41.5429992
1242340956;-8.425067;41.5422241
1243012688;-8.4074727;41.5701342
1243093620;-8.423739;41.5466223
1243853284;-8.4341014;41.5491459
1243853304;-8.4326686;41.5499003
1243859871;-8.436242;41.553444
1243859875;-8.4299899;41.5523841
1243859894;-8.431836;41.5521498
1243859907;-8.4296826;41.5525017
1250119255;-8.3911889;41.5718459
1250119279;-8.3992641;41.5735447
1250119283;-8.4064697;41.5696713
1250119350;-8.4001914;41.5736975
1250119380;-8.4006508;41.5736805
1250119389;-8.4019216;41.5735034
1250187996;-8.4007348;41.5749597
1250188006;-8.4003426;41.5760052
1250188030;-8.3992143;41.5748139
1250188051;-8.4014365;41.5737887
1250188076;-8.4179435;41.5578373
1250188103;-8.3997631;41.5759416
1250188106;-8.4004705;41.5747995
1250188119;-8.3999706;41.5747606
1251276085;-8.4062798;41.5635345
1251276102;-8.4061693;41.5636212
1251308056;-8.4068233;41.5682888
1251308067;-8.4144523;41.5459567
1251308075;-8.4065847;41.5660871
1251308079;-8.4066749;41.5639574
1251308083;-8.4103125;41.5655573
1251308089;-8.4104801;41.565224
1251308091;-8.409434;41.5642753
1251308095;-8.4098505;41.5482771
1251308108;-8.4083175;41.5668451
1251308109;-8.410447;41.5643948
1251308114;-8.4098658;41.5639962
1251308118;-8.4141849;41.5472311
1251308131;-8.4094173;41.5656562
